age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35,technician,divorced,secondary,no,3434,yes,yes,cellular,4,jul,125,5,-1,0,unknown,no
69,blue-collar,divorced,secondary,no,264,no,yes,cellular,22,may,379,5,187,2,unknown,no
81,management,married,primary,no,4244,yes,no,cellular,10,may,64,9,283,4,unknown,yes
40,admin.,single,primary,no,-3461,no,no,cellular,7,jun,21,4,-1,2,unknown,no
85,technician,married,secondary,no,5427,no,no,unknown,14,jul,207,1,-1,5,success,no
62,blue-collar,married,secondary,no,5185,yes,no,telephone,14,aug,136,5,176,5,unknown,no
31,admin.,married,tertiary,no,8009,yes,no,unknown,27,jun,85,8,-1,0,unknown,no
46,blue-collar,married,tertiary,no,4334,yes,no,unknown,6,oct,39,3,-1,3,success,no
18,technician,divorced,tertiary,no,2611,yes,no,telephone,24,dec,73,3,-1,0,unknown,no
21,admin.,married,secondary,no,5173,no,no,cellular,7,dec,555,2,-1,4,unknown,no
44,retired,married,tertiary,no,-577,no,no,cellular,23,may,640,7,-1,0,unknown,yes
53,student,married,secondary,no,113,no,no,unknown,16,feb,239,2,287,0,unknown,no
80,student,married,secondary,no,1107,no,no,unknown,16,jul,29,3,-1,4,unknown,no
28,blue-collar,married,secondary,no,5406,yes,no,unknown,20,may,105,1,-1,2,failure,no
83,admin.,married,secondary,no,-1267,yes,no,cellular,3,aug,108,4,-1,2,unknown,no
36,management,single,secondary,no,-1586,yes,yes,unknown,23,jan,469,8,324,2,unknown,no
28,blue-collar,divorced,primary,yes,2009,no,no,cellular,21,aug,368,4,-1,2,unknown,no
72,services,married,tertiary,no,3452,yes,no,cellular,6,feb,157,2,-1,4,unknown,no
78,entrepreneur,divorced,primary,no,-809,yes,no,cellular,3,oct,279,7,-1,4,unknown,no
65,management,single,tertiary,no,3311,yes,no,cellular,21,jul,22,4,219,5,unknown,yes
27,admin.,single,tertiary,yes,5405,yes,no,cellular,3,may,8,2,-1,3,unknown,no
26,retired,married,secondary,no,4901,no,no,unknown,17,jun,129,1,399,5,unknown,no
48,blue-collar,married,primary,no,2359,no,no,cellular,8,jun,41,4,-1,3,unknown,no
53,services,single,secondary,no,1028,yes,no,unknown,21,oct,568,2,-1,0,unknown,no
95,admin.,married,secondary,no,6506,yes,yes,cellular,26,jun,76,5,-1,5,failure,no
40,unknown,married,unknown,no,1346,yes,yes,cellular,24,jun,11,4,-1,2,unknown,no
33,services,single,tertiary,no,4121,yes,no,cellular,21,may,326,6,348,2,unknown,no
91,blue-collar,married,tertiary,no,7174,yes,no,cellular,18,jul,63,3,-1,5,unknown,no
30,admin.,single,secondary,no,3805,no,no,cellular,3,feb,60,1,16,5,unknown,no
20,blue-collar,married,tertiary,no,-1691,no,no,cellular,27,dec,76,2,-1,5,unknown,no
50,blue-collar,divorced,tertiary,no,-2417,no,yes,cellular,26,jul,28,1,-1,3,unknown,yes
49,blue-collar,married,primary,no,407,no,no,cellular,2,sep,71,3,-1,2,nonexistent,yes
66,technician,married,secondary,no,3428,yes,no,cellular,22,aug,350,7,71,2,unknown,no
86,retired,single,primary,no,2634,no,no,cellular,3,may,174,5,-1,2,unknown,yes
90,blue-collar,married,secondary,no,7921,no,no,cellular,17,may,12,4,-1,1,success,no
40,retired,divorced,tertiary,no,2605,yes,yes,cellular,7,may,199,3,96,1,unknown,no
94,blue-collar,single,secondary,no,317,yes,no,cellular,4,may,2,2,-1,4,unknown,no
67,unknown,married,secondary,no,-2100,yes,yes,unknown,7,jan,179,2,355,1,unknown,no
23,admin.,married,tertiary,no,4841,yes,no,cellular,9,aug,141,3,-1,3,unknown,no
91,services,divorced,secondary,no,1281,yes,no,cellular,10,jun,9,5,-1,1,unknown,no
28,technician,single,primary,no,-3218,yes,no,unknown,9,jul,222,6,-1,4,failure,no
63,admin.,divorced,tertiary,no,1366,no,no,cellular,13,jun,161,9,134,2,unknown,no
79,blue-collar,married,tertiary,no,-1687,no,yes,unknown,18,apr,55,9,356,3,unknown,no
37,housemaid,divorced,tertiary,no,23,no,no,unknown,13,may,310,3,-1,5,unknown,no
39,technician,married,secondary,no,1318,no,no,unknown,17,may,546,7,-1,5,unknown,no
55,management,single,unknown,no,-1415,no,no,unknown,11,nov,138,2,-1,1,unknown,no
87,services,married,tertiary,no,-162,yes,no,cellular,8,jul,49,8,-1,1,unknown,no
35,technician,married,tertiary,no,-932,yes,no,cellular,5,may,220,9,-1,3,unknown,no
69,technician,divorced,secondary,no,-851,no,no,cellular,9,jul,251,6,-1,4,unknown,yes
53,management,divorced,secondary,no,-1724,no,yes,telephone,6,jun,86,5,-1,5,success,no
26,management,married,tertiary,yes,-148,no,no,cellular,15,mar,102,4,-1,2,nonexistent,no
73,services,divorced,tertiary,no,-1384,yes,no,cellular,19,feb,455,8,274,3,unknown,no
82,blue-collar,married,secondary,no,3059,no,no,unknown,24,apr,378,9,-1,0,unknown,no
62,technician,married,secondary,no,1902,yes,no,cellular,9,aug,189,7,-1,4,unknown,no
31,admin.,married,tertiary,no,4884,yes,no,cellular,4,aug,122,1,-1,3,failure,no
30,blue-collar,married,secondary,no,6960,yes,no,cellular,23,jul,222,8,-1,3,unknown,no
51,technician,married,secondary,no,3331,no,yes,cellular,21,jan,80,8,261,1,unknown,no
57,entrepreneur,married,primary,no,2648,yes,no,cellular,9,may,486,4,-1,2,failure,no
61,blue-collar,married,primary,no,3521,yes,no,cellular,28,may,120,3,-1,0,unknown,no
37,blue-collar,single,tertiary,no,2699,no,no,unknown,18,may,102,7,-1,2,unknown,no
57,management,single,primary,no,1450,yes,no,cellular,21,jul,342,6,-1,2,failure,no
41,technician,single,primary,no,1212,no,no,cellular,10,feb,54,7,-1,2,unknown,no
71,admin.,married,tertiary,no,-1765,yes,no,telephone,13,jan,78,9,-1,5,unknown,no
80,admin.,single,tertiary,no,3816,no,no,cellular,10,jul,16,4,-1,3,success,no
68,management,married,primary,no,1206,yes,no,cellular,21,may,82,8,-1,5,failure,no
18,unknown,single,secondary,no,5648,no,no,cellular,23,jul,47,5,-1,1,unknown,no
95,blue-collar,married,tertiary,no,4045,no,no,telephone,25,aug,18,8,7,5,unknown,no
19,unknown,married,secondary,no,-577,yes,no,cellular,10,jul,50,3,-1,3,unknown,no
95,technician,married,secondary,no,5040,no,no,unknown,22,dec,62,8,-1,0,failure,yes
20,blue-collar,single,secondary,no,-6382,no,no,unknown,20,jul,26,7,-1,5,nonexistent,no
58,technician,divorced,secondary,no,7090,yes,no,cellular,1,aug,3,5,-1,0,unknown,no
26,services,single,tertiary,no,-2715,no,no,cellular,23,jul,90,9,153,4,unknown,no
25,management,divorced,primary,no,2785,no,yes,unknown,4,aug,667,4,-1,1,unknown,yes
71,management,divorced,secondary,no,2582,yes,no,cellular,4,may,79,7,-1,4,unknown,no
74,technician,married,secondary,no,4671,no,no,cellular,3,may,196,5,351,4,unknown,no
27,technician,single,primary,no,313,yes,no,cellular,16,may,6,2,-1,0,unknown,no
94,student,married,primary,no,-5136,no,no,cellular,1,jun,8,3,398,5,unknown,no
42,unknown,married,tertiary,no,318,no,no,unknown,15,may,80,8,-1,5,unknown,no
42,management,married,secondary,no,642,yes,yes,cellular,21,dec,361,5,-1,2,unknown,no
41,technician,divorced,secondary,no,-4847,yes,no,cellular,15,jul,77,8,-1,1,unknown,no
53,technician,single,primary,no,1436,no,yes,cellular,8,may,96,2,-1,3,unknown,no
31,blue-collar,married,tertiary,no,-1927,no,no,cellular,10,jun,811,7,-1,4,nonexistent,yes
51,admin.,married,secondary,no,3247,yes,no,unknown,21,aug,140,9,-1,0,unknown,no
34,management,married,tertiary,no,561,yes,no,cellular,10,aug,646,9,-1,0,unknown,no
22,technician,single,tertiary,no,7183,no,no,unknown,19,jul,121,7,-1,3,unknown,no
46,blue-collar,divorced,secondary,no,531,yes,no,cellular,20,jan,529,5,-1,1,unknown,no
70,services,married,tertiary,no,2591,no,no,unknown,15,oct,115,1,295,5,unknown,no
77,admin.,married,primary,no,660,no,no,unknown,11,nov,45,2,302,3,unknown,no
45,entrepreneur,married,unknown,no,-3569,no,yes,cellular,2,oct,192,6,-1,3,unknown,no
43,retired,married,unknown,no,685,yes,no,unknown,21,jul,606,8,-1,2,unknown,no
79,blue-collar,married,secondary,no,3560,no,yes,cellular,9,jan,284,7,-1,3,unknown,no
71,technician,married,secondary,no,3105,no,yes,cellular,13,dec,183,6,34,1,unknown,no
82,blue-collar,married,secondary,no,420,no,no,cellular,1,feb,97,8,-1,2,failure,no
88,technician,married,secondary,no,-3070,yes,no,cellular,21,apr,43,3,-1,0,unknown,no
82,blue-collar,divorced,tertiary,no,3233,no,no,unknown,26,jul,602,3,-1,2,unknown,no
91,unknown,married,tertiary,no,2558,no,no,unknown,25,jun,537,1,109,4,failure,no
50,retired,married,secondary,no,3830,no,no,cellular,9,aug,207,6,-1,2,unknown,no
48,admin.,single,tertiary,no,477,yes,yes,unknown,3,jul,179,2,-1,0,unknown,no
43,admin.,divorced,tertiary,no,-3753,yes,no,cellular,3,jan,151,3,-1,4,failure,no
36,admin.,married,secondary,no,2901,yes,no,cellular,11,jul,823,1,-1,1,unknown,no
76,retired,married,secondary,no,1272,yes,no,unknown,1,sep,335,8,-1,3,unknown,no
73,technician,single,tertiary,no,5475,no,no,cellular,6,sep,405,2,-1,4,unknown,no
80,management,married,tertiary,no,1386,no,no,unknown,18,apr,823,8,-1,1,unknown,no
31,management,single,unknown,no,1163,no,no,cellular,2,may,7,3,299,1,failure,no
56,retired,married,primary,no,2551,yes,no,cellular,18,apr,622,1,347,3,unknown,no
35,management,married,secondary,no,-490,yes,no,cellular,25,aug,469,9,-1,2,failure,no
87,services,married,primary,no,-635,yes,no,cellular,28,jul,79,3,-1,0,failure,no
38,management,single,secondary,no,1006,yes,no,cellular,28,jun,15,7,-1,0,unknown,no
29,services,married,secondary,no,-1461,no,no,cellular,9,may,670,1,342,0,success,no
62,unknown,married,tertiary,no,612,yes,no,cellular,19,aug,137,2,-1,1,unknown,no
86,entrepreneur,married,secondary,no,7118,yes,no,unknown,2,aug,33,4,-1,0,unknown,no
89,admin.,single,tertiary,no,4427,no,no,cellular,7,jun,34,7,-1,4,unknown,no
25,blue-collar,married,secondary,no,2224,yes,no,cellular,22,apr,103,1,-1,5,unknown,yes
43,retired,single,secondary,no,5955,yes,no,cellular,6,jun,531,6,-1,4,unknown,no
29,entrepreneur,single,tertiary,no,-1174,yes,no,cellular,9,nov,5,8,124,1,unknown,yes
42,unemployed,married,tertiary,no,8771,yes,no,cellular,12,jul,659,1,-1,2,failure,no
59,self-employed,divorced,secondary,no,-81,no,no,cellular,10,aug,72,4,-1,5,unknown,no
39,management,divorced,tertiary,no,7311,yes,no,cellular,21,may,241,9,-1,0,unknown,no
23,technician,married,secondary,no,7298,no,no,unknown,26,may,123,5,-1,2,unknown,no
57,blue-collar,married,secondary,no,-3959,yes,no,cellular,16,apr,148,7,-1,2,unknown,no
22,technician,married,secondary,no,5701,yes,yes,cellular,17,may,213,7,-1,2,unknown,no
35,admin.,married,tertiary,no,448,no,no,telephone,21,may,418,4,-1,5,unknown,no
18,retired,married,secondary,no,-403,yes,no,cellular,12,jun,141,7,-1,4,unknown,no
24,unemployed,divorced,tertiary,no,2873,yes,no,cellular,13,may,100,9,-1,5,unknown,no
52,technician,single,secondary,no,-1723,yes,no,cellular,27,sep,492,3,-1,1,unknown,no
84,technician,married,secondary,no,2805,yes,no,cellular,11,may,730,1,-1,0,unknown,no
78,housemaid,married,tertiary,no,-1522,yes,no,unknown,8,may,303,8,-1,5,unknown,no
25,technician,married,secondary,no,1831,no,no,cellular,1,mar,357,3,-1,0,unknown,yes
20,retired,married,secondary,no,5306,yes,no,unknown,1,may,132,6,-1,3,unknown,no
44,retired,married,primary,no,2459,yes,no,cellular,22,jul,17,2,-1,5,nonexistent,no
68,admin.,divorced,secondary,no,220,yes,yes,unknown,7,jul,5,2,-1,0,unknown,no
76,blue-collar,single,secondary,no,2924,yes,no,cellular,21,jul,422,7,-1,3,unknown,no
82,retired,married,secondary,no,-2919,no,no,unknown,2,sep,35,1,228,5,unknown,no
44,admin.,single,secondary,no,-1216,no,no,cellular,23,may,251,5,-1,5,unknown,no
31,student,married,primary,no,9,no,no,cellular,12,jun,1,7,-1,1,unknown,no
20,technician,single,secondary,no,3660,yes,no,cellular,23,may,17,5,107,1,unknown,no
29,technician,married,secondary,no,2517,yes,no,unknown,24,may,126,2,210,1,unknown,yes
23,admin.,married,secondary,no,2905,no,no,cellular,16,may,478,6,43,3,failure,no
85,unemployed,single,secondary,no,1217,yes,no,cellular,28,jul,181,2,-1,5,unknown,yes
38,admin.,married,tertiary,no,-1064,yes,no,unknown,27,sep,529,6,52,5,unknown,no
82,management,married,secondary,no,5764,yes,no,unknown,20,may,251,4,-1,1,unknown,no
61,technician,married,primary,no,-793,yes,no,telephone,14,may,0,5,293,3,unknown,no
60,admin.,single,secondary,no,2557,no,no,cellular,26,oct,320,9,-1,4,unknown,no
53,admin.,single,primary,no,963,no,no,cellular,28,aug,12,8,-1,4,unknown,no
81,admin.,married,secondary,no,2988,no,no,unknown,12,jul,773,7,-1,0,failure,no
21,management,married,tertiary,no,-516,yes,no,cellular,10,may,355,5,-1,5,unknown,no
25,technician,single,secondary,no,4458,no,yes,unknown,9,may,334,8,-1,5,unknown,no
51,blue-collar,married,secondary,no,5434,no,no,cellular,27,jul,140,1,-1,3,unknown,no
48,blue-collar,married,tertiary,no,4273,no,no,unknown,5,mar,387,3,-1,2,unknown,no
60,retired,single,primary,no,1772,yes,yes,cellular,1,jun,72,5,-1,4,unknown,no
75,blue-collar,married,tertiary,yes,-5,no,no,cellular,15,feb,516,8,170,1,unknown,no
63,services,single,tertiary,no,9766,yes,yes,unknown,27,jul,4,4,-1,1,unknown,no
38,unemployed,married,secondary,no,-1674,no,no,unknown,10,jun,311,4,-1,5,unknown,no
43,technician,single,secondary,no,3943,no,no,unknown,15,feb,286,9,86,2,unknown,no
76,technician,married,secondary,no,2298,no,no,cellular,4,may,1077,9,-1,4,unknown,no
33,management,married,tertiary,no,1112,no,no,cellular,23,may,199,1,-1,2,nonexistent,no
57,technician,married,secondary,no,1855,yes,no,unknown,27,aug,45,6,-1,4,unknown,no
60,blue-collar,divorced,tertiary,no,-230,no,no,cellular,18,nov,20,7,-1,4,unknown,no
76,admin.,divorced,secondary,no,2581,yes,no,cellular,4,may,130,6,-1,3,unknown,no
73,services,single,secondary,no,2250,no,no,cellular,3,jan,407,9,-1,2,unknown,yes
54,admin.,married,secondary,no,9332,yes,no,cellular,21,nov,41,9,-1,4,unknown,no
42,technician,married,secondary,no,4512,yes,no,cellular,4,sep,208,3,-1,1,unknown,no
46,services,single,secondary,no,2847,no,no,cellular,2,aug,384,9,-1,1,unknown,no
50,unknown,single,tertiary,no,3026,no,no,unknown,25,may,38,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,6818,yes,no,telephone,15,feb,6,1,-1,3,unknown,no
66,management,divorced,tertiary,no,-1611,yes,no,cellular,17,dec,359,4,-1,3,unknown,no
34,student,married,unknown,no,751,yes,no,cellular,19,jun,52,3,-1,2,success,no
68,blue-collar,married,primary,no,-4421,yes,no,cellular,10,may,410,9,-1,4,unknown,no
76,retired,divorced,secondary,no,2976,yes,yes,unknown,7,aug,171,6,-1,2,nonexistent,no
93,services,married,secondary,no,3844,no,no,unknown,15,jul,179,3,101,1,unknown,yes
27,unknown,married,secondary,no,-1686,yes,no,cellular,3,feb,114,1,-1,0,unknown,yes
77,student,married,unknown,no,5605,yes,yes,unknown,9,dec,143,4,-1,5,unknown,no
24,admin.,divorced,tertiary,no,-856,no,no,cellular,17,jun,35,3,-1,4,nonexistent,no
44,management,married,tertiary,no,272,yes,no,unknown,27,may,103,5,-1,2,unknown,no
31,retired,single,secondary,no,1658,yes,no,unknown,17,jan,99,2,-1,1,nonexistent,no
30,blue-collar,married,secondary,no,6082,yes,no,unknown,22,jun,729,5,-1,3,unknown,no
31,management,married,secondary,no,-1274,yes,no,cellular,9,jul,183,5,-1,2,unknown,no
21,blue-collar,married,tertiary,no,2173,yes,no,cellular,2,mar,31,7,-1,2,unknown,no
82,admin.,married,secondary,no,3624,no,no,cellular,11,jun,26,6,160,3,unknown,no
22,management,married,secondary,no,3005,yes,no,cellular,20,may,138,7,-1,1,unknown,no
49,blue-collar,married,primary,no,3116,no,yes,cellular,2,may,6,2,-1,0,unknown,no
72,retired,single,secondary,no,3584,no,no,cellular,25,dec,92,2,-1,0,unknown,no
95,blue-collar,married,secondary,no,-364,no,no,cellular,9,may,35,5,-1,2,unknown,no
84,services,single,primary,no,6363,no,no,cellular,20,oct,226,9,-1,4,success,no
28,blue-collar,single,tertiary,no,966,no,no,cellular,25,may,62,4,-1,1,unknown,no
95,technician,married,tertiary,no,568,no,no,telephone,18,may,703,7,-1,5,unknown,yes
68,admin.,married,secondary,no,5342,yes,no,cellular,5,apr,503,9,-1,0,unknown,no
32,management,married,tertiary,no,-591,yes,no,cellular,8,dec,593,1,-1,5,success,yes
53,blue-collar,married,secondary,no,2260,no,yes,unknown,14,jan,332,1,-1,4,unknown,no
89,blue-collar,married,tertiary,no,-868,no,no,cellular,28,may,5,6,-1,0,unknown,no
48,management,married,secondary,no,8857,no,no,cellular,19,may,272,8,-1,3,unknown,no
32,technician,married,secondary,no,8225,no,no,unknown,18,jul,142,7,-1,4,unknown,no
86,technician,married,secondary,no,969,no,no,cellular,23,may,665,9,-1,2,success,no
92,blue-collar,divorced,secondary,no,2859,no,no,cellular,4,jan,683,1,-1,5,unknown,no
94,blue-collar,married,secondary,no,1315,no,no,unknown,3,jun,108,5,187,0,success,no
92,services,married,tertiary,no,254,yes,no,unknown,17,oct,305,7,49,3,unknown,no
86,retired,married,tertiary,no,1658,yes,yes,cellular,17,oct,80,7,373,3,unknown,no
53,blue-collar,single,secondary,no,1178,yes,no,cellular,8,dec,116,1,-1,3,unknown,yes
32,technician,married,secondary,no,-3262,yes,no,unknown,18,may,53,2,-1,1,success,no
66,management,married,tertiary,no,2089,yes,no,cellular,5,apr,119,9,-1,2,failure,no
35,services,single,primary,no,1173,yes,no,telephone,6,feb,8,4,-1,0,unknown,no
54,entrepreneur,married,primary,no,2236,no,no,cellular,26,oct,481,2,-1,0,unknown,no
69,management,married,secondary,no,1067,yes,no,cellular,1,aug,13,2,-1,3,unknown,no
91,blue-collar,married,secondary,no,218,no,yes,cellular,16,jul,281,2,-1,4,unknown,no
40,student,single,secondary,no,3924,yes,no,unknown,24,jun,294,6,45,4,unknown,no
37,blue-collar,divorced,primary,no,2899,no,no,cellular,20,may,237,5,-1,5,unknown,no
75,technician,single,secondary,no,5488,yes,no,unknown,13,jun,824,9,-1,0,unknown,no
18,technician,married,tertiary,no,2784,no,yes,unknown,9,may,12,5,323,2,unknown,no
62,student,married,tertiary,no,707,no,no,unknown,2,jun,791,1,-1,0,unknown,no
76,admin.,married,tertiary,no,3150,yes,no,unknown,4,may,121,5,-1,2,unknown,no
60,blue-collar,single,secondary,no,-4641,no,no,cellular,17,apr,372,5,299,4,unknown,yes
47,management,divorced,tertiary,no,7611,no,yes,cellular,15,may,243,3,-1,3,unknown,no
82,retired,single,tertiary,no,2123,no,no,cellular,11,dec,206,7,-1,1,unknown,no
46,technician,married,secondary,no,7853,yes,no,cellular,9,dec,126,9,-1,0,failure,no
73,housemaid,single,secondary,no,-1308,no,no,cellular,3,aug,171,4,-1,0,unknown,no
54,technician,divorced,secondary,no,-2052,yes,no,unknown,4,sep,30,7,234,2,unknown,no
20,blue-collar,single,secondary,no,2397,yes,no,unknown,9,apr,284,5,-1,5,unknown,yes
59,housemaid,single,tertiary,no,2387,yes,no,cellular,26,apr,580,7,-1,2,unknown,no
21,admin.,married,tertiary,no,2314,yes,no,cellular,10,mar,22,5,95,1,unknown,yes
90,student,single,tertiary,no,1857,yes,no,telephone,4,feb,158,3,-1,1,unknown,no
64,blue-collar,married,tertiary,no,-584,no,no,unknown,17,aug,80,6,-1,4,unknown,no
47,blue-collar,married,secondary,no,-3156,no,no,unknown,4,feb,289,4,-1,1,unknown,no
55,technician,single,unknown,no,2149,no,no,cellular,12,dec,167,1,-1,4,unknown,no
66,management,divorced,tertiary,no,-2547,yes,no,cellular,21,jul,422,7,-1,0,unknown,no
38,admin.,single,primary,no,-2831,no,no,unknown,3,may,128,5,-1,1,success,no
40,admin.,married,secondary,no,158,yes,no,cellular,26,aug,288,6,-1,1,unknown,no
50,management,married,secondary,no,2591,yes,yes,unknown,18,aug,29,5,-1,2,unknown,no
38,blue-collar,married,secondary,no,7263,yes,no,cellular,26,jun,135,8,-1,2,unknown,no
77,blue-collar,single,secondary,no,4237,no,yes,cellular,21,mar,505,2,-1,3,unknown,no
26,retired,single,secondary,no,5599,no,no,cellular,28,may,166,1,-1,1,unknown,yes
82,blue-collar,divorced,primary,no,3260,yes,no,unknown,15,jun,140,5,-1,1,unknown,yes
45,retired,married,secondary,no,2400,yes,no,cellular,1,aug,182,8,-1,3,unknown,yes
61,housemaid,married,primary,no,8817,yes,yes,unknown,2,may,77,5,-1,1,unknown,no
30,blue-collar,single,tertiary,no,-2668,yes,no,unknown,6,oct,277,4,-1,5,nonexistent,no
48,blue-collar,married,tertiary,no,60,no,yes,unknown,3,may,210,6,-1,5,unknown,no
76,blue-collar,divorced,unknown,no,294,yes,no,unknown,23,dec,154,4,-1,1,success,no
39,admin.,married,secondary,no,3980,no,no,unknown,27,apr,95,6,-1,1,unknown,no
28,blue-collar,married,secondary,no,-1636,no,no,unknown,18,sep,31,9,-1,5,unknown,no
58,technician,married,tertiary,no,3590,yes,yes,cellular,6,apr,139,4,-1,4,unknown,no
30,technician,divorced,primary,no,3038,no,no,unknown,28,aug,144,5,-1,2,unknown,no
